Id,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
725,49,Travel_Rarely,1223,Research & Development,1,3,Life Sciences,1,2,Male,98,3,1,Laboratory Technician,1,Married,2760,18698,1,Y,Yes,15,3,3,80,0,8,2,4,8,6,0,7,0
55,34,Travel_Rarely,1198,Research & Development,2,3,Life Sciences,1,3,Male,96,2,1,Research Scientist,3,Single,2468,13137,9,Y,Yes,18,3,3,80,0,6,4,3,2,2,2,2,0
638,27,Travel_Rarely,930,Sales,3,3,Life Sciences,1,1,Male,78,3,2,Sales Executive,3,Married,9526,13384,4,Y,No,15,3,4,80,0,6,5,3,1,0,0,0,0
302,48,Travel_Rarely,1324,Research & Development,25,3,Life Sciences,1,3,Male,85,3,1,Research Scientist,3,Divorced,2372,10224,9,Y,No,15,3,3,80,3,20,2,3,2,2,2,2,0
718,35,Travel_Rarely,472,Research & Development,5,3,Medical,1,3,Male,71,3,2,Research Scientist,3,Divorced,4941,2851,2,Y,Yes,15,3,2,80,1,9,3,3,3,2,1,2,0
2381,35,Travel_Rarely,882,Sales,3,4,Life Sciences,1,4,Male,92,3,3,Sales Executive,4,Divorced,7823,6812,6,Y,No,13,3,2,80,1,12,2,3,10,9,0,8,0
1276,28,Travel_Rarely,1448,Research & Development,28,3,Technical Degree,1,4,Male,81,3,1,Research Scientist,4,Married,3140,3339,1,Y,No,25,4,3,80,1,6,2,3,6,5,0,3,0
2405,54,Travel_Rarely,1441,Research & Development,17,3,Technical Degree,1,3,Female,56,3,3,Manufacturing Director,3,Married,10739,13943,8,Y,No,11,3,3,80,1,22,2,3,10,7,0,8,0
624,35,Travel_Frequently,552,Research & Development,7,3,Medical,1,1,Female,52,3,2,Research Scientist,1,Divorced,4223,10950,7,Y,Yes,12,3,4,80,1,15,3,2,11,9,8,7,0
7,40,Travel_Rarely,1009,Research & Development,2,3,Life Sciences,1,4,Male,74,3,1,Laboratory Technician,4,Divorced,3067,12916,2,Y,No,12,3,4,80,1,6,3,2,3,2,1,2,0
1280,36,Travel_Rarely,1425,Research & Development,6,2,Life Sciences,1,4,Male,49,2,2,Manufacturing Director,2,Single,5661,23757,4,Y,No,16,3,2,80,0,17,2,3,13,12,6,11,0
803,36,Travel_Rarely,556,Sales,10,4,Marketing,1,1,Male,79,3,2,Sales Executive,4,Married,6653,12147,4,Y,No,11,3,2,80,1,7,4,1,0,0,0,0,0
1049,36,Travel_Rarely,1239,Human Resources,5,4,Life Sciences,1,4,Female,59,1,1,Human Resources,4,Divorced,2177,25811,4,Y,No,13,3,3,80,1,12,3,3,5,4,1,3,0
336,25,Travel_Rarely,1278,Sales,2,3,Life Sciences,1,2,Male,92,3,2,Sales Executive,1,Divorced,4221,15276,1,Y,No,12,3,4,80,1,4,3,3,4,2,0,2,0
1596,37,Travel_Frequently,1017,Research & Development,1,4,Life Sciences,1,4,Male,64,3,3,Research Director,1,Married,12169,13547,1,Y,Yes,13,3,2,80,3,6,3,3,6,2,1,3,0
47,29,Travel_Rarely,119,Research & Development,17,3,Other,1,2,Male,93,3,3,Research Director,4,Divorced,12169,8770,1,Y,Yes,18,3,4,80,3,10,2,2,10,9,2,9,1
2360,25,Travel_Rarely,867,Sales,19,2,Marketing,1,3,Male,36,2,1,Sales Representative,2,Married,2413,18798,1,Y,Yes,18,3,3,80,3,1,2,3,1,0,0,0,1
106,33,Travel_Rarely,790,Research & Development,9,4,Life Sciences,1,4,Male,51,4,3,Manager,3,Married,2013,2125,1,Y,Yes,12,3,4,80,2,15,3,3,15,11,5,8,0
349,54,Travel_Rarely,346,Sales,2,4,Life Sciences,1,4,Male,84,3,2,Sales Executive,1,Single,5346,6770,3,Y,Yes,11,3,1,80,0,10,0,2,1,0,0,0,1
1079,48,Travel_Rarely,1485,Research & Development,1,2,Medical,1,2,Male,92,3,5,Research Director,2,Married,18722,17119,1,Y,No,12,3,4,80,1,29,2,3,29,7,11,10,0
238,57,Travel_Rarely,466,Research & Development,3,4,Life Sciences,1,4,Male,65,3,2,Manufacturing Director,4,Single,5468,22539,2,Y,No,13,3,4,80,0,12,2,3,7,7,7,7,0
213,28,Travel_Rarely,116,Research & Development,7,1,Life Sciences,1,2,Female,84,3,1,Research Scientist,3,Single,2718,22961,1,Y,No,14,3,1,80,0,5,2,3,5,4,0,3,0
1144,29,Travel_Rarely,1351,Research & Development,23,2,Life Sciences,1,1,Male,60,3,1,Research Scientist,3,Single,2909,22310,1,Y,Yes,17,3,1,80,0,10,2,1,10,0,0,8,1
2369,32,Travel_Rarely,498,Research & Development,3,4,Medical,1,3,Female,93,3,2,Manufacturing Director,1,Married,6725,13554,1,Y,No,12,3,3,80,1,8,2,4,8,7,6,3,0
2079,30,Travel_Rarely,1082,Sales,12,3,Technical Degree,1,2,Female,83,3,2,Sales Executive,3,Single,6577,19558,0,Y,No,11,3,2,80,0,6,6,3,5,4,4,4,0
793,40,Travel_Rarely,734,Sales,1,3,Life Sciences,1,4,Female,55,2,5,Manager,1,Single,19847,5518,1,Y,Yes,11,3,3,80,0,21,3,2,21,6,14,8,0
1096,23,Travel_Rarely,107,Research & Development,9,1,Life Sciences,1,2,Male,40,3,1,Laboratory Technician,4,Single,2875,26959,0,Y,No,14,3,4,80,0,6,1,3,5,2,0,4,0
2152,26,Travel_Rarely,703,Sales,28,2,Marketing,1,1,Male,66,3,2,Sales Executive,2,Married,6272,7428,1,Y,No,20,4,4,80,2,6,5,4,5,3,1,4,0
1836,34,Travel_Frequently,303,Sales,2,4,Marketing,1,3,Female,75,3,1,Sales Representative,3,Married,2231,11314,6,Y,No,18,3,4,80,1,6,3,3,4,3,1,2,0
1753,35,Travel_Rarely,776,Sales,1,4,Marketing,1,3,Male,32,2,2,Sales Executive,1,Single,4312,23016,0,Y,No,14,3,2,80,0,16,2,3,15,13,2,8,0
1101,29,Travel_Frequently,807,Sales,1,3,Technical Degree,1,1,Male,41,3,1,Sales Representative,4,Single,3211,18203,3,Y,No,17,3,1,80,0,10,2,3,7,7,0,7,1
1968,36,Travel_Rarely,506,Research & Development,3,3,Technical Degree,1,3,Male,30,3,2,Research Scientist,2,Single,4485,26285,4,Y,No,12,3,4,80,0,10,2,3,8,0,7,7,0
545,24,Travel_Rarely,1153,Research & Development,1,3,Life Sciences,1,1,Male,96,3,1,Research Scientist,3,Married,2238,6582,4,Y,No,14,3,3,80,3,6,2,3,3,2,0,2,0
2437,53,Travel_Frequently,124,Sales,2,3,Marketing,1,3,Female,38,2,3,Sales Executive,2,Married,7525,23537,2,Y,No,12,3,1,80,1,30,2,3,15,7,6,12,0
345,35,Non-Travel,1005,Research & Development,7,3,Medical,1,2,Female,53,3,1,Laboratory Technician,2,Married,3673,4605,1,Y,No,15,3,4,80,1,9,3,3,9,8,7,7,0
523,42,Travel_Rarely,740,Research & Development,8,4,Life Sciences,1,3,Male,33,3,2,Laboratory Technician,4,Single,5257,22812,0,Y,No,21,4,3,80,0,10,4,2,10,9,7,7,0
232,41,Travel_Rarely,1003,Research & Development,2,2,Medical,1,2,Male,81,2,1,Laboratory Technician,2,Divorced,4968,16998,0,Y,Yes,15,3,3,80,1,4,2,3,3,2,0,0,0
644,36,Travel_Rarely,465,Research & Development,10,4,Life Sciences,1,2,Female,84,3,2,Manufacturing Director,4,Married,4877,4257,4,Y,No,13,3,3,80,1,7,1,3,3,2,0,2,0
1536,25,Travel_Rarely,478,Sales,8,1,Marketing,1,1,Male,66,3,2,Sales Executive,4,Divorced,5561,23683,5,Y,No,14,3,1,80,2,6,2,3,3,2,1,2,0
2379,30,Travel_Rarely,231,Sales,8,2,Other,1,3,Male,62,3,3,Sales Executive,3,Divorced,7264,9977,5,Y,No,11,3,1,80,1,10,2,4,8,4,7,7,0
1428,56,Travel_Rarely,566,Research & Development,2,3,Technical Degree,1,4,Female,82,3,1,Research Scientist,3,Married,4434,8232,3,Y,No,19,3,4,80,1,8,2,3,3,2,2,2,0
533,44,Travel_Frequently,798,Research & Development,2,1,Medical,1,3,Female,70,3,1,Research Scientist,4,Married,4084,15497,9,Y,No,20,4,3,80,1,6,2,3,4,3,1,2,0
2632,55,Travel_Rarely,282,Research & Development,2,2,Medical,1,4,Female,58,1,5,Manager,3,Married,19187,6992,4,Y,No,14,3,4,80,1,23,5,3,19,9,9,11,0
2380,38,Non-Travel,152,Sales,10,3,Technical Degree,1,3,Female,85,3,2,Sales Executive,4,Single,5666,19899,1,Y,Yes,13,3,2,80,0,6,1,3,5,3,1,3,0
603,36,Travel_Rarely,1369,Research & Development,12,3,Medical,1,3,Male,76,2,1,Research Scientist,2,Married,3646,26999,6,Y,No,17,3,1,80,2,15,3,4,1,0,0,0,1
1489,26,Travel_Rarely,1242,Research & Development,5,3,Life Sciences,1,2,Female,86,3,2,Laboratory Technician,1,Single,4244,21624,1,Y,Yes,19,3,2,80,0,8,6,2,8,7,1,7,0
2137,26,Travel_Rarely,775,Sales,29,2,Medical,1,1,Male,45,3,2,Sales Executive,3,Divorced,4306,4267,5,Y,No,12,3,1,80,2,8,5,3,0,0,0,0,0
60,38,Travel_Rarely,548,Research & Development,4,4,Life Sciences,1,3,Male,75,3,1,Research Scientist,3,Married,2544,23398,4,Y,Yes,16,3,4,80,1,12,2,3,8,7,1,5,0
2512,35,Travel_Rarely,528,Human Resources,8,4,Technical Degree,1,3,Male,100,3,1,Human Resources,3,Single,4323,7108,1,Y,No,17,3,2,80,0,6,2,1,5,4,1,4,0
671,31,Travel_Rarely,117,Sales,9,3,Medical,1,4,Male,78,3,2,Sales Executive,4,Divorced,5228,14394,1,Y,No,22,4,1,80,1,13,2,3,13,9,4,8,0
92,47,Travel_Rarely,1137,Research & Development,8,4,Life Sciences,1,4,Male,60,3,5,Research Director,2,Divorced,19202,20431,2,Y,No,11,3,2,80,1,21,4,3,4,0,0,2,0
666,47,Non-Travel,147,Research & Development,3,3,Life Sciences,1,4,Male,81,3,4,Manager,1,Single,15202,17000,9,Y,Yes,16,3,4,80,0,26,2,4,6,5,0,3,0
1887,32,Travel_Rarely,1045,Sales,4,4,Medical,1,4,Male,32,1,3,Sales Executive,4,Married,10400,25812,1,Y,No,11,3,3,80,0,14,2,2,14,8,9,8,1
280,30,Travel_Rarely,697,Sales,20,3,Life Sciences,1,2,Male,31,3,3,Sales Executive,4,Married,7553,23757,0,Y,No,14,3,2,80,1,10,2,3,8,7,7,7,0
1719,26,Travel_Rarely,1357,Research & Development,25,3,Life Sciences,1,1,Male,48,1,1,Laboratory Technician,3,Single,2293,10558,1,Y,No,12,3,3,80,0,1,2,2,1,0,0,1,1
359,36,Non-Travel,1085,Research & Development,12,4,Medical,1,2,Female,95,2,3,Healthcare Representative,4,Single,8008,21519,3,Y,No,13,3,2,80,0,9,3,3,5,3,1,2,0
899,29,Travel_Frequently,1443,Research & Development,5,3,Life Sciences,1,1,Male,83,1,1,Laboratory Technician,3,Married,2093,26076,6,Y,No,15,3,1,80,2,3,3,2,1,0,0,0,1
1935,51,Travel_Rarely,833,Research & Development,1,3,Life Sciences,1,3,Male,96,3,1,Research Scientist,4,Married,2723,23231,1,Y,No,11,3,2,80,0,1,0,2,1,0,0,0,0
1994,52,Travel_Rarely,723,Research & Development,8,4,Medical,1,3,Male,85,2,2,Research Scientist,2,Married,4941,17747,2,Y,No,15,3,1,80,0,11,3,2,8,2,7,7,1
760,25,Travel_Rarely,991,Sales,4,1,Marketing,1,3,Female,54,4,1,Sales Representative,4,Married,2014,5518,1,Y,No,11,3,4,80,1,2,3,3,2,2,2,2,0
2394,27,Travel_Rarely,1134,Research & Development,16,4,Technical Degree,1,3,Female,37,3,1,Laboratory Technician,2,Married,2811,12086,9,Y,No,14,3,2,80,1,4,2,3,2,2,2,2,0
42,36,Travel_Rarely,1001,Research & Development,8,4,Other,1,3,Female,79,3,2,Laboratory Technician,4,Divorced,2018,25174,7,Y,No,11,3,3,80,2,15,4,3,1,0,0,0,0
204,29,Travel_Rarely,335,Research & Development,18,4,Life Sciences,1,4,Female,42,3,1,Research Scientist,3,Married,2782,7568,2,Y,No,16,3,3,80,1,10,3,3,3,2,1,2,0
1473,48,Travel_Rarely,756,Sales,2,2,Medical,1,2,Female,32,3,4,Manager,1,Divorced,17426,4349,2,Y,No,14,3,4,80,1,27,2,2,9,8,4,8,0
68,33,Travel_Rarely,1223,Sales,2,4,Marketing,1,3,Female,72,3,2,Sales Executive,1,Divorced,5507,5518,0,Y,No,14,3,1,80,1,6,2,3,5,3,1,3,0
1875,38,Travel_Rarely,1261,Research & Development,2,4,Life Sciences,1,4,Male,88,3,2,Manufacturing Director,3,Married,6553,7259,9,Y,No,14,3,2,80,0,14,3,3,1,0,0,0,0
2165,42,Travel_Rarely,622,Research & Development,2,4,Life Sciences,1,3,Female,81,3,2,Healthcare Representative,4,Married,4089,5718,1,Y,No,13,3,2,80,2,10,4,3,10,2,2,2,0
137,31,Travel_Rarely,543,Sales,15,4,Life Sciences,1,2,Male,42,2,2,Sales Executive,3,Single,5151,22021,1,Y,Yes,14,3,1,80,0,10,3,3,10,4,4,8,1
796,27,Travel_Rarely,414,Sales,9,3,Life Sciences,1,2,Male,99,3,2,Sales Executive,1,Single,4249,22149,0,Y,No,15,3,3,80,0,4,2,4,3,2,0,2,0
758,44,Travel_Rarely,1450,Sales,2,3,Life Sciences,1,3,Male,92,3,2,Sales Executive,1,Married,5175,9606,2,Y,No,12,3,4,80,1,15,3,3,5,3,0,3,0
541,22,Travel_Rarely,1255,Research & Development,1,3,Life Sciences,1,2,Female,90,2,1,Laboratory Technician,2,Married,2694,6393,1,Y,No,18,3,4,80,1,1,3,2,1,0,0,0,0
1019,58,Travel_Rarely,1206,Research & Development,2,4,Other,1,4,Female,94,3,2,Manufacturing Director,3,Single,4777,19191,4,Y,No,13,3,4,80,0,9,6,3,5,2,0,3,0
2083,52,Travel_Rarely,319,Research & Development,3,3,Medical,1,4,Male,39,2,3,Manufacturing Director,3,Married,7969,19609,2,Y,Yes,14,3,3,80,0,28,4,3,5,4,0,4,0
165,43,Travel_Rarely,136,Research & Development,3,2,Medical,1,3,Female,63,3,2,Laboratory Technician,1,Married,4404,10228,5,Y,No,21,4,1,80,1,7,3,3,5,4,0,3,0
248,21,Travel_Rarely,1169,Research & Development,7,3,Medical,1,2,Male,88,3,1,Research Scientist,3,Single,2821,4156,0,Y,No,18,3,1,80,0,3,3,3,2,2,2,2,0
1331,32,Travel_Rarely,1278,Research & Development,10,4,Medical,1,2,Male,98,3,1,Laboratory Technician,3,Single,4033,2125,2,Y,No,13,3,2,80,0,10,0,3,5,4,0,3,0
2017,37,Travel_Rarely,1192,Research & Development,5,2,Medical,1,4,Male,61,3,2,Manufacturing Director,4,Divorced,6347,23177,7,Y,No,16,3,3,80,2,8,2,2,6,2,0,4,0
446,38,Travel_Frequently,549,Research & Development,11,2,Medical,1,2,Male,76,4,2,Laboratory Technician,4,Married,3917,22490,9,Y,Yes,14,3,3,80,2,10,3,3,3,2,1,2,0
1358,35,Travel_Frequently,556,Sales,8,2,Life Sciences,1,3,Female,54,3,2,Sales Executive,4,Single,4554,3140,1,Y,No,13,3,4,80,0,10,2,3,10,7,0,9,0
1329,35,Travel_Rarely,855,Sales,10,4,Marketing,1,2,Male,66,3,3,Sales Executive,4,Divorced,9667,10589,1,Y,Yes,11,3,4,80,1,9,3,2,9,7,0,7,0
2655,40,Travel_Rarely,1202,Research & Development,2,1,Medical,1,2,Female,89,4,2,Healthcare Representative,3,Divorced,6377,13888,5,Y,No,20,4,2,80,3,15,0,3,12,11,11,8,0
434,29,Travel_Rarely,506,Research & Development,10,2,Technical Degree,1,1,Male,35,3,2,Research Scientist,1,Single,5674,23793,1,Y,No,13,3,3,80,0,10,3,3,10,2,0,7,0
577,31,Travel_Frequently,589,Research & Development,23,4,Life Sciences,1,3,Female,56,4,2,Laboratory Technician,1,Single,4317,5141,1,Y,No,11,3,1,80,0,10,3,3,10,9,2,7,1
2177,32,Travel_Rarely,646,Research & Development,9,4,Life Sciences,1,1,Female,92,3,2,Research Scientist,4,Married,6322,18089,1,Y,Yes,12,3,4,80,1,6,2,2,6,4,0,5,0
2504,28,Travel_Frequently,773,Research & Development,6,3,Life Sciences,1,3,Male,39,2,1,Research Scientist,3,Divorced,2703,22088,1,Y,Yes,14,3,4,80,1,3,2,3,3,1,0,2,0
1848,19,Travel_Frequently,602,Sales,1,1,Technical Degree,1,3,Female,100,1,1,Sales Representative,1,Single,2325,20989,0,Y,No,21,4,1,80,0,1,5,4,0,0,0,0,1
762,22,Travel_Rarely,1229,Research & Development,1,1,Life Sciences,1,3,Female,88,2,1,Research Scientist,3,Married,2450,13888,1,Y,No,16,3,1,80,0,4,2,3,4,3,0,3,1
388,47,Travel_Rarely,1246,Research & Development,21,4,Medical,1,4,Female,52,3,4,Manager,4,Single,16659,25657,1,Y,No,11,3,4,80,0,17,3,4,17,14,15,9,0
235,36,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,1,4,Male,48,3,3,Healthcare Representative,3,Single,7632,9096,1,Y,No,16,3,3,80,0,10,2,1,10,4,0,9,1
2378,53,Travel_Rarely,1376,Sales,2,2,Medical,1,3,Male,45,3,4,Manager,3,Divorced,14852,13938,6,Y,No,13,3,3,80,1,22,3,4,17,13,15,2,0
1984,38,Travel_Rarely,849,Research & Development,25,2,Life Sciences,1,1,Female,81,2,3,Research Director,2,Married,12061,26707,3,Y,No,17,3,3,80,1,19,2,3,10,8,0,1,0
267,38,Travel_Rarely,1210,Research & Development,26,3,Life Sciences,1,4,Male,100,3,2,Manufacturing Director,1,Single,6179,17078,1,Y,Yes,23,4,4,80,0,7,3,2,7,0,0,0,0
770,50,Travel_Rarely,898,Research & Development,13,4,Life Sciences,1,3,Male,81,3,5,Research Director,1,Divorced,19189,19562,7,Y,No,13,3,4,80,1,28,2,2,8,7,1,7,0
437,45,Travel_Rarely,334,Sales,2,2,Medical,1,3,Male,86,3,2,Sales Executive,4,Married,5486,6961,4,Y,Yes,13,3,1,80,0,14,3,2,8,7,7,0,1
673,40,Travel_Rarely,465,Sales,2,1,Life Sciences,1,3,Male,56,3,4,Manager,4,Single,16606,23016,1,Y,No,14,3,4,80,0,21,3,2,21,18,11,7,0
249,28,Travel_Rarely,862,Research & Development,1,3,Life Sciences,1,4,Female,98,2,1,Laboratory Technician,3,Divorced,3617,22490,1,Y,No,18,3,2,80,1,3,2,3,3,1,1,1,0
1574,37,Travel_Frequently,561,Research & Development,6,3,Medical,1,3,Female,79,2,1,Laboratory Technician,4,Single,2372,23037,8,Y,No,13,3,2,80,0,8,5,3,4,2,0,3,1
2081,28,Travel_Rarely,1300,Research & Development,17,2,Medical,1,3,Male,79,3,2,Laboratory Technician,1,Divorced,4558,13535,1,Y,No,12,3,4,80,1,10,2,3,10,0,1,8,0
2390,45,Travel_Rarely,974,Research & Development,1,4,Medical,1,4,Female,91,3,1,Laboratory Technician,4,Divorced,2270,11005,3,Y,No,14,3,4,80,2,8,2,3,5,3,0,2,0
2342,47,Travel_Rarely,1454,Sales,2,4,Life Sciences,1,4,Female,65,2,1,Sales Representative,4,Single,3294,13137,1,Y,Yes,18,3,1,80,0,3,3,2,3,2,1,2,0
2502,29,Travel_Rarely,718,Research & Development,8,1,Medical,1,2,Male,79,2,2,Manufacturing Director,4,Married,5056,17689,1,Y,Yes,15,3,3,80,1,10,2,2,10,7,1,2,0
448,54,Travel_Rarely,1356,Sales,9,4,Marketing,1,3,Male,54,3,2,Sales Executive,2,Single,9250,20497,2,Y,Yes,19,3,3,80,0,13,3,3,5,4,0,4,0
1469,34,Travel_Rarely,1229,Human Resources,7,3,Medical,1,3,Male,64,3,2,Human Resources,3,Divorced,5985,26894,1,Y,Yes,22,4,3,80,2,13,3,4,13,9,1,8,0
716,25,Non-Travel,1480,Research & Development,1,4,Medical,1,4,Male,57,3,2,Manufacturing Director,1,Married,6146,5640,1,Y,No,13,3,2,80,1,6,2,2,6,5,1,2,0
2183,37,Travel_Rarely,482,Research & Development,3,3,Other,1,3,Male,36,3,3,Manufacturing Director,3,Married,9434,9606,1,Y,No,15,3,3,80,1,10,2,3,10,7,7,8,0
2387,33,Non-Travel,722,Sales,17,3,Life Sciences,1,4,Male,38,3,4,Manager,3,Single,17444,20489,1,Y,No,11,3,4,80,0,10,2,3,10,8,6,0,0
2048,29,Travel_Rarely,1283,Research & Development,23,3,Life Sciences,1,4,Male,54,3,1,Research Scientist,4,Single,2201,18168,9,Y,No,16,3,4,80,0,6,4,3,3,2,1,2,0
1901,31,Non-Travel,979,Research & Development,1,4,Medical,1,3,Male,90,1,2,Manufacturing Director,3,Married,4345,4381,0,Y,No,12,3,4,80,1,6,2,3,5,4,1,4,0
1168,30,Travel_Frequently,1490,Research & Development,10,3,Medical,1,4,Female,66,3,1,Laboratory Technician,4,Married,2121,9121,1,Y,Yes,11,3,3,80,1,1,2,3,1,0,0,1,1
82,35,Travel_Rarely,604,Research & Development,7,4,Life Sciences,1,2,Male,96,3,2,Healthcare Representative,3,Single,5309,6161,1,Y,Yes,16,3,3,80,0,17,3,3,15,12,6,10,0
2208,32,Travel_Rarely,1018,Research & Development,3,2,Life Sciences,1,3,Female,39,3,3,Research Director,4,Single,11159,19373,3,Y,No,15,3,4,80,0,10,6,3,7,7,7,7,0
1460,49,Travel_Frequently,557,Research & Development,6,4,Technical Degree,1,4,Female,42,3,2,Manufacturing Director,2,Married,5257,7246,6,Y,No,17,3,3,80,2,10,6,3,3,2,1,2,0
1893,30,Travel_Frequently,334,Sales,26,4,Marketing,1,3,Female,52,2,2,Sales Executive,1,Single,6696,22967,5,Y,No,15,3,3,80,0,9,5,2,6,3,0,1,1
1668,44,Travel_Rarely,636,Research & Development,9,1,Medical,1,2,Female,91,3,5,Research Director,3,Divorced,19627,22456,6,Y,No,13,3,2,80,1,23,0,2,2,2,2,2,0
2000,28,Travel_Rarely,1157,Research & Development,2,4,Medical,1,1,Male,84,1,1,Research Scientist,4,Married,3464,24737,5,Y,Yes,13,3,4,80,0,5,4,2,3,2,2,2,1
475,36,Travel_Frequently,1089,Research & Development,19,4,Medical,1,3,Male,95,2,1,Laboratory Technician,3,Single,2342,23016,3,Y,No,22,4,4,80,0,8,5,3,5,4,4,4,1
517,29,Travel_Rarely,1225,Sales,16,3,Marketing,1,3,Female,86,2,2,Sales Executive,1,Divorced,4323,5829,0,Y,No,18,3,2,80,1,10,2,3,9,7,0,6,0
404,38,Travel_Frequently,763,Research & Development,16,3,Technical Degree,1,2,Male,72,3,1,Research Scientist,4,Married,2956,15589,7,Y,No,12,3,4,80,1,6,4,3,1,0,1,0,0
384,55,Travel_Rarely,1490,Research & Development,16,4,Medical,1,3,Female,80,3,4,Research Director,4,Single,17328,26278,4,Y,No,18,3,4,80,0,31,2,3,29,7,5,10,0
2216,50,Travel_Rarely,316,Sales,8,4,Marketing,1,4,Male,54,3,1,Sales Representative,2,Married,3875,9983,7,Y,No,15,3,4,80,1,4,2,3,2,2,2,2,0
1633,31,Travel_Rarely,444,Sales,20,2,Marketing,1,3,Female,52,4,1,Sales Executive,4,Single,2679,15891,1,Y,No,25,4,3,80,0,2,3,3,2,2,2,2,0
2611,25,Travel_Rarely,266,Research & Development,1,3,Medical,1,4,Female,40,3,1,Research Scientist,2,Single,2096,18830,1,Y,No,18,3,4,80,0,2,3,2,2,2,2,1,0
688,33,Travel_Rarely,1355,Sales,4,5,Marketing,1,3,Female,86,3,2,Sales Executive,4,Married,6134,8489,1,Y,No,13,3,2,80,0,14,5,3,14,7,0,9,0
1240,55,Travel_Rarely,1456,Sales,5,3,Life Sciences,1,2,Male,35,3,1,Sales Representative,3,Divorced,2244,22577,3,Y,No,15,3,3,80,0,12,3,3,7,5,7,7,1
62,39,Travel_Rarely,1413,Sales,3,3,Life Sciences,1,4,Male,78,3,4,Sales Executive,3,Married,13194,15276,3,Y,No,17,3,1,80,2,18,4,3,0,0,0,0,0
852,31,Travel_Rarely,1134,Research & Development,23,3,Medical,1,4,Female,40,3,2,Manufacturing Director,2,Married,4332,13554,0,Y,No,12,3,3,80,1,9,2,2,8,7,7,7,0
2513,29,Travel_Rarely,408,Sales,23,1,Life Sciences,1,4,Female,45,2,3,Sales Executive,1,Married,7336,11162,1,Y,No,13,3,1,80,1,11,3,1,11,8,3,10,1
1262,37,Travel_Rarely,1297,Research & Development,3,3,Life Sciences,1,1,Male,45,3,2,Healthcare Representative,3,Single,7005,3458,4,Y,No,11,3,4,80,0,9,2,3,5,2,1,4,0
223,31,Travel_Rarely,1064,Research & Development,1,4,Life Sciences,1,3,Male,65,2,1,Research Scientist,1,Married,2226,7747,1,Y,Yes,22,4,2,80,0,6,2,3,6,3,0,4,0
373,50,Travel_Frequently,727,Research & Development,2,3,Medical,1,4,Male,98,2,4,Manager,3,Married,17567,3193,0,Y,No,12,3,3,80,1,28,3,3,27,7,3,12,0
1824,41,Travel_Frequently,857,Research & Development,10,3,Life Sciences,1,4,Male,91,2,4,Manager,1,Divorced,17181,12888,4,Y,No,13,3,2,80,1,21,2,2,7,6,7,7,0
2314,32,Non-Travel,300,Research & Development,1,3,Life Sciences,1,4,Male,61,3,1,Laboratory Technician,4,Divorced,2314,9148,0,Y,No,12,3,2,80,1,4,2,3,3,0,0,2,0
2619,36,Travel_Rarely,325,Research & Development,10,4,Technical Degree,1,4,Female,63,3,3,Healthcare Representative,3,Married,7094,5747,3,Y,No,12,3,1,80,0,10,0,3,7,7,1,7,0
2371,33,Travel_Rarely,1069,Research & Development,1,3,Life Sciences,1,2,Female,42,2,2,Healthcare Representative,4,Single,6949,12291,0,Y,No,14,3,1,80,0,6,3,3,5,0,1,4,0
2672,43,Travel_Rarely,930,Research & Development,6,3,Medical,1,1,Female,73,2,2,Research Scientist,3,Single,4081,20003,1,Y,Yes,14,3,1,80,0,20,3,1,20,7,1,8,0
9,25,Travel_Rarely,806,Research & Development,9,1,Medical,1,3,Female,82,3,1,Laboratory Technician,3,Married,2741,7950,1,Y,No,15,3,3,80,1,9,2,2,9,7,7,8,0
1944,25,Non-Travel,675,Research & Development,5,2,Life Sciences,1,2,Male,85,4,2,Healthcare Representative,1,Divorced,4000,18384,1,Y,No,12,3,4,80,2,6,2,3,6,3,1,5,0
1838,27,Non-Travel,691,Research & Development,9,3,Medical,1,4,Male,57,3,1,Research Scientist,2,Divorced,2024,5970,6,Y,No,18,3,4,80,1,6,1,1,2,2,2,2,0
708,26,Travel_Rarely,806,Research & Development,1,1,Technical Degree,1,4,Female,84,3,1,Research Scientist,3,Married,2559,17802,0,Y,No,12,3,4,80,1,8,2,3,7,7,6,7,0
255,39,Travel_Rarely,1476,Sales,23,3,Life Sciences,1,3,Female,79,3,2,Sales Executive,1,Single,8620,7790,0,Y,No,18,3,4,80,0,9,5,2,8,7,7,7,0
1617,59,Travel_Rarely,217,Research & Development,2,4,Medical,1,4,Male,98,3,3,Healthcare Representative,3,Divorced,7756,15891,3,Y,Yes,15,3,3,80,1,12,4,3,4,3,1,3,0
389,38,Travel_Frequently,617,Research & Development,5,3,Life Sciences,1,2,Female,48,2,2,Manufacturing Director,3,Married,4534,5044,0,Y,No,11,3,2,80,1,18,3,3,17,14,10,11,0
